Order ID,Order Date,Ship Date,Customer Name,City,State,Category,Product Name,Sales,Quantity,Profit,Shipping Days,Year,Month,Profit Margin,Status
CA-2011-110786,2011-12-29,2012-01-02,Anthony Johnson,San Francisco,California,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,6,23.9904,4,2011,12,34.0,Profit
CA-2012-137750,2012-06-25,2012-06-30,Jill Fjeld,San Francisco,California,Furnishings,Dana Halogen Swing-Arm Architect Lamp,204.85,5,57.358,5,2012,6,27.999999999999996,Profit
CA-2012-124058,2012-11-20,2012-11-24,Lena Creighton,Oakland,California,Phones,Gear Head AU3700S Headset,72.744,7,-15.4581,4,2012,11,-21.25,Loss
CA-2012-124058,2012-11-20,2012-11-24,Lena Creighton,Oakland,California,Chairs,Safco Contoured Stacking Chairs,572.16,3,35.76,4,2012,11,6.25,Profit
US-2012-138716,2012-09-17,2012-09-20,Cari Sayre,Seattle,Washington,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.032,3,7.8225,3,2012,9,31.25,Profit
CA-2013-140417,2013-09-26,2013-09-30,Katrina Edelman,Tigard,Oregon,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",60.048,9,22.518,4,2013,9,37.5,Profit
CA-2013-140417,2013-09-26,2013-09-30,Katrina Edelman,Tigard,Oregon,Binders,GBC Poly Designer Binding Covers,5.022,1,-3.5154,4,2013,9,-70.0,Loss
CA-2014-163692,2014-09-08,2014-09-10,Dean percer,Phoenix,Arizona,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,7.857,3,-6.0237,2,2014,9,-76.66666666666666,Loss
CA-2013-111913,2013-08-05,2013-08-07,Linda Cazamias,Sacramento,California,Phones,Mitel 5320 IP Phone VoIP phone,302.384,2,30.2384,2,2013,8,10.0,Profit
CA-2013-111913,2013-08-05,2013-08-07,Linda Cazamias,Sacramento,California,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,20.952,3,7.0713,2,2013,8,33.75,Profit
CA-2013-111913,2013-08-05,2013-08-07,Linda Cazamias,Sacramento,California,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,3.9771,2,2013,8,33.75,Profit
US-2014-155999,2014-08-08,2014-08-14,Jay Kimmel,San Diego,California,Phones,GE DSL Phone Line Filter,159.96,5,17.9955,6,2014,8,11.249999999999998,Profit
US-2014-155999,2014-08-08,2014-08-14,Jay Kimmel,San Diego,California,Binders,Avery Printable Repositionable Plastic Tabs,13.76,2,4.644,6,2014,8,33.75,Profit
CA-2013-163573,2013-11-25,2013-11-28,Amy Cox,Seattle,Washington,Binders,Ibico Hi-Tech Manual Binding System,1219.96,5,381.2375,3,2013,11,31.25,Profit
CA-2012-153416,2012-11-24,2012-11-29,Toby Swindell,Los Angeles,California,Binders,Avery Reinforcements for Hole-Punch Pages,3.168,2,0.99,5,2012,11,31.25,Profit
CA-2012-153416,2012-11-24,2012-11-29,Toby Swindell,Los Angeles,California,Paper,Xerox 225,19.44,3,9.3312,5,2012,11,48.00000000000001,Profit
CA-2012-153416,2012-11-24,2012-11-29,Toby Swindell,Los Angeles,California,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,454.86,7,54.5832,5,2012,11,12.0,Profit
CA-2012-153416,2012-11-24,2012-11-29,Toby Swindell,Los Angeles,California,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,91.392,8,29.7024,5,2012,11,32.5,Profit
CA-2014-133823,2014-05-12,2014-05-13,Liz Pelletier,Seattle,Washington,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",37.44,6,16.848,1,2014,5,45.0,Profit
CA-2014-133823,2014-05-12,2014-05-13,Liz Pelletier,Seattle,Washington,Labels,Avery 50,37.59,3,17.6673,1,2014,5,47.0,Profit
CA-2014-133823,2014-05-12,2014-05-13,Liz Pelletier,Seattle,Washington,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",26.032,2,9.4366,1,2014,5,36.25,Profit
CA-2012-121272,2012-03-29,2012-04-04,Denny Ordway,Seattle,Washington,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,73.28,4,21.2512,6,2012,3,28.999999999999996,Profit
CA-2014-105914,2014-10-03,2014-10-09,Paul Van Hugh,Los Angeles,California,Binders,"Performers Binder/Pad Holder, Black",112.12,5,42.045,6,2014,10,37.5,Profit
CA-2014-105914,2014-10-03,2014-10-09,Paul Van Hugh,Los Angeles,California,Storage,Tennsco Double-Tier Lockers,1575.14,7,204.7682,6,2014,10,13.0,Profit
CA-2014-112725,2014-01-31,2014-02-07,Eugene Hildebrand,San Francisco,California,Art,"Crayola Anti Dust Chalk, 12/Pack",12.74,7,5.733,7,2014,1,44.99999999999999,Profit
CA-2014-112725,2014-01-31,2014-02-07,Eugene Hildebrand,San Francisco,California,Art,Newell 338,8.82,3,2.3814,7,2014,1,27.0,Profit
CA-2014-112725,2014-01-31,2014-02-07,Eugene Hildebrand,San Francisco,California,Chairs,Novimex Swivel Fabric Task Chair,120.784,1,-13.5882,7,2014,1,-11.25,Loss
US-2014-106131,2014-01-15,2014-01-17,Tracy Poddar,Aurora,Colorado,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,169.064,7,-14.7931,2,2014,1,-8.75,Loss
US-2014-106131,2014-01-15,2014-01-17,Tracy Poddar,Aurora,Colorado,Storage,Mobile Personal File Cube,168.624,9,14.7546,2,2014,1,8.75,Profit
CA-2011-157924,2011-10-11,2011-10-13,Helen Andreada,Pasadena,California,Storage,Iris Project Case,31.92,4,8.2992,2,2011,10,26.0,Profit
CA-2011-157924,2011-10-11,2011-10-13,Helen Andreada,Pasadena,California,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,433.568,2,-65.0352,2,2011,10,-15.000000000000002,Loss
CA-2012-100216,2012-04-13,2012-04-14,Heather Jas,Mesa,Arizona,Paper,Xerox 210,31.104,6,10.8864,1,2012,4,35.0,Profit
CA-2012-100216,2012-04-13,2012-04-14,Heather Jas,Mesa,Arizona,Paper,Xerox 1973,54.816,3,17.8152,1,2012,4,32.5,Profit
CA-2014-100601,2014-11-17,2014-11-21,Jay Kimmel,Fresno,California,Storage,Eldon Shelf Savers Cubes and Bins,48.86,7,0.9772,4,2014,11,2.0,Profit
CA-2012-154340,2012-11-29,2012-11-30,Eileen Kiefer,Santa Ana,California,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,15.764,1,2012,11,28.000000000000004,Profit
CA-2013-148593,2013-06-17,2013-06-19,Bill Donatelli,Los Angeles,California,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",46.35,5,21.7845,2,2013,6,47.0,Profit
US-2014-119039,2014-03-07,2014-03-11,Ben Ferrer,San Francisco,California,Binders,Economy Binders,14.976,9,5.4288,4,2014,3,36.25,Profit
CA-2012-150875,2012-11-16,2012-11-20,Heather Kirkland,Boise,Idaho,Tables,Bretford CR4500 Series Slim Rectangular Table,696.42,2,160.1766,4,2012,11,23.000000000000004,Profit
CA-2012-150875,2012-11-16,2012-11-20,Heather Kirkland,Boise,Idaho,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,304.776,3,22.8582,4,2012,11,7.5,Profit
CA-2012-154200,2012-06-18,2012-06-22,Bruce Geld,San Diego,California,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",51.98,2,15.0742,4,2012,6,28.999999999999996,Profit
CA-2013-124233,2013-04-09,2013-04-15,Clytie Kelty,Los Angeles,California,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",24.7,5,10.374,6,2013,4,42.00000000000001,Profit
CA-2012-111234,2012-02-18,2012-02-22,Ann Blume,Los Angeles,California,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,9.24,3,4.4352,4,2012,2,48.0,Profit
CA-2014-149881,2014-04-02,2014-04-04,Nick Crebassa,San Francisco,California,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",482.664,8,85.176,2,2014,4,17.647058823529413,Profit
CA-2014-149881,2014-04-02,2014-04-04,Nick Crebassa,San Francisco,California,Machines,Cubify CubeX 3D Printer Double Head Print,4799.984,2,359.9988,2,2014,4,7.5,Profit
CA-2014-134565,2014-06-12,2014-06-14,Tom Boeckenhauer,Seattle,Washington,Paper,Xerox 1939,37.94,2,18.2112,2,2014,6,48.00000000000001,Profit
CA-2014-134565,2014-06-12,2014-06-14,Tom Boeckenhauer,Seattle,Washington,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",18.288,6,6.6294,2,2014,6,36.25000000000001,Profit
CA-2014-134565,2014-06-12,2014-06-14,Tom Boeckenhauer,Seattle,Washington,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,385.8,5,130.2075,2,2014,6,33.75,Profit
CA-2014-134565,2014-06-12,2014-06-14,Tom Boeckenhauer,Seattle,Washington,Storage,"Belkin 19"" Vented Equipment Shelf, Black",102.96,2,1.0296,2,2014,6,1.0000000000000002,Profit
CA-2014-134565,2014-06-12,2014-06-14,Tom Boeckenhauer,Seattle,Washington,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,174.42,3,41.8608,2,2014,6,24.0,Profit
CA-2012-154970,2012-01-05,2012-01-10,Steven Roelle,Seattle,Washington,Chairs,Global Deluxe Steno Chair,61.584,1,-6.9282,5,2012,1,-11.25,Loss
CA-2014-147144,2014-03-27,2014-03-29,Maria Zettner,Seattle,Washington,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",19.83,1,5.949,2,2014,3,30.000000000000004,Profit
CA-2011-133704,2011-09-20,2011-09-26,Michelle Arnett,Los Angeles,California,Appliances,Staples,43.92,4,11.8584,6,2011,9,26.999999999999996,Profit
CA-2011-133704,2011-09-20,2011-09-26,Michelle Arnett,Los Angeles,California,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.232,3,6.5754,6,2011,9,32.5,Profit
CA-2011-138436,2011-03-26,2011-03-30,Jonathan Doherty,Los Angeles,California,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,3,8.619,4,2011,3,13.0,Profit
CA-2012-101924,2012-09-04,2012-09-09,Ken Black,Medford,Oregon,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9.762,2,-6.8334,5,2012,9,-70.0,Loss
CA-2013-124793,2013-03-15,2013-03-17,Muhammed MacIntyre,Seattle,Washington,Chairs,"Global High-Back Leather Tilter, Burgundy",196.784,2,-22.1382,2,2013,3,-11.250000000000002,Loss
US-2014-124821,2014-06-26,2014-06-30,Anne McFarland,Seattle,Washington,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",871.4,4,148.138,4,2014,6,17.0,Profit
US-2014-158505,2014-07-22,2014-07-22,Sarah Foster,Murray,Utah,Phones,PayAnywhere Card Reader,71.928,9,6.2937,0,2014,7,8.75,Profit
US-2014-158505,2014-07-22,2014-07-22,Sarah Foster,Murray,Utah,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",25.99,1,7.5371,0,2014,7,28.999999999999996,Profit
CA-2012-142692,2012-10-23,2012-10-28,Andrew Gjertsen,Seattle,Washington,Binders,Avery Non-Stick Binders,3.592,1,1.1225,5,2012,10,31.25,Profit
CA-2014-151358,2014-08-19,2014-08-23,Nicole Fjeld,Seattle,Washington,Storage,Fellowes Super Stor/Drawer Files,323.1,2,61.389,4,2014,8,19.0,Profit
CA-2014-102407,2014-12-10,2014-12-14,Alyssa Tate,Los Angeles,California,Art,Newell 314,11.16,2,2.79,4,2014,12,25.0,Profit
CA-2014-102407,2014-12-10,2014-12-14,Alyssa Tate,Los Angeles,California,Tables,Bevis 36 x 72 Conference Tables,896.328,9,22.4082,4,2014,12,2.5,Profit
CA-2014-102407,2014-12-10,2014-12-14,Alyssa Tate,Los Angeles,California,Appliances,Harmony Air Purifier,189.0,1,68.04,4,2014,12,36.00000000000001,Profit
CA-2014-101581,2014-10-23,2014-10-28,David Wiener,Redmond,Oregon,Tables,KI Conference Tables,177.225,5,-120.513,5,2014,10,-68.0,Loss
CA-2014-169124,2014-07-04,2014-07-11,Maria Bertelson,Citrus Heights,California,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",129.39,3,54.3438,7,2014,7,42.00000000000001,Profit
CA-2014-117261,2014-09-05,2014-09-11,Tiffany House,Los Angeles,California,Storage,"Rogers Jumbo File, Granite",54.32,4,0.5432,6,2014,9,1.0,Profit
CA-2011-162278,2011-10-26,2011-10-30,Angele Hood,Seattle,Washington,Furnishings,Tenex Chairmats For Use With Carpeted Floors,63.92,4,3.196,4,2011,10,5.0,Profit
CA-2011-162278,2011-10-26,2011-10-30,Angele Hood,Seattle,Washington,Phones,Vtech CS6719,383.96,5,38.396,4,2011,10,10.0,Profit
CA-2013-161095,2013-06-29,2013-06-29,Chris Selesnick,Los Angeles,California,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,7.752,3,2.8101,0,2013,6,36.25,Profit
CA-2013-161095,2013-06-29,2013-06-29,Chris Selesnick,Los Angeles,California,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568,2,11.7488,0,2013,6,35.0,Profit
CA-2011-125829,2011-11-04,2011-11-11,William Brown,Los Angeles,California,Phones,Polycom SoundPoint Pro SE-225 Corded phone,666.344,7,66.6344,7,2011,11,10.0,Profit
CA-2011-125829,2011-11-04,2011-11-11,William Brown,Los Angeles,California,Tables,"Bevis Round Conference Table Top, X-Base",573.728,4,-64.5444,7,2011,11,-11.25,Loss
CA-2011-125829,2011-11-04,2011-11-11,William Brown,Los Angeles,California,Binders,Cardinal EasyOpen D-Ring Binders,21.936,3,8.226,7,2011,11,37.50000000000001,Profit
CA-2011-125829,2011-11-04,2011-11-11,William Brown,Los Angeles,California,Paper,Xerox 2000,19.44,3,9.3312,7,2011,11,48.00000000000001,Profit
CA-2011-125829,2011-11-04,2011-11-11,William Brown,Los Angeles,California,Machines,Hewlett-Packard Deskjet D4360 Printer,447.968,4,139.99,7,2011,11,31.25,Profit
CA-2012-115945,2012-06-25,2012-07-01,Alan Barnes,Los Angeles,California,Art,Staples,20.96,2,5.24,6,2012,6,25.0,Profit
CA-2012-115945,2012-06-25,2012-07-01,Alan Barnes,Los Angeles,California,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",88.752,3,27.735,6,2012,6,31.25,Profit
CA-2012-115945,2012-06-25,2012-07-01,Alan Barnes,Los Angeles,California,Storage,Tennsco Regal Shelving Units,304.23,3,9.1269,6,2012,6,2.9999999999999996,Profit
CA-2012-136735,2012-07-26,2012-08-02,Helen Andreada,San Francisco,California,Envelopes,Airmail Envelopes,167.86,2,78.8942,7,2012,7,47.0,Profit
CA-2011-152345,2011-12-29,2012-01-03,Shui Tom,Albuquerque,New Mexico,Phones,Mediabridge Sport Armband iPhone 5s,23.976,3,-5.6943,5,2011,12,-23.75,Loss
CA-2011-152345,2011-12-29,2012-01-03,Shui Tom,Albuquerque,New Mexico,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,7.9896,5,2011,12,24.000000000000004,Profit
CA-2014-107909,2014-09-02,2014-09-07,Sung Shariari,Redmond,Washington,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,6.7966,5,2014,9,34.0,Profit
CA-2014-107909,2014-09-02,2014-09-07,Sung Shariari,Redmond,Washington,Binders,Avery Metallic Poly Binders,22.92,5,8.022,5,2014,9,35.0,Profit
CA-2012-154795,2012-12-20,2012-12-24,Gary Zandusky,Bullhead City,Arizona,Envelopes,#6 3/4 Gummed Flap White Envelopes,7.92,1,2.772,4,2012,12,35.0,Profit
CA-2012-154795,2012-12-20,2012-12-24,Gary Zandusky,Bullhead City,Arizona,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368,2,3.9512,4,2012,12,27.500000000000004,Profit
CA-2012-125234,2012-11-27,2012-12-01,Steve Nguyen,Los Angeles,California,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3,22.6737,4,2012,11,21.0,Profit
CA-2012-125234,2012-11-27,2012-12-01,Steve Nguyen,Los Angeles,California,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",113.82,3,53.4954,4,2012,11,47.0,Profit
CA-2014-105410,2014-03-20,2014-03-23,Natalie DeCherney,San Francisco,California,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",19.824,6,6.6906,3,2014,3,33.75,Profit
CA-2014-105410,2014-03-20,2014-03-23,Natalie DeCherney,San Francisco,California,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,657.504,6,-131.5008,3,2014,3,-20.0,Loss
CA-2014-105410,2014-03-20,2014-03-23,Natalie DeCherney,San Francisco,California,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,99.54,2,10.9494,3,2014,3,11.0,Profit
CA-2014-105410,2014-03-20,2014-03-23,Natalie DeCherney,San Francisco,California,Accessories,Logitech Wireless Marathon Mouse M705,199.96,4,85.9828,3,2014,3,43.0,Profit
CA-2014-169894,2014-11-25,2014-11-30,Mark Van Huff,Mesa,Arizona,Binders,GBC Recycled Grain Textured Covers,20.724,2,-15.1976,5,2014,11,-73.33333333333333,Loss
CA-2014-169894,2014-11-25,2014-11-30,Mark Van Huff,Mesa,Arizona,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,415.872,8,-41.5872,5,2014,11,-10.0,Loss
CA-2014-107748,2014-12-11,2014-12-13,Alex Grayson,Stockton,California,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,34.742,2,2014,12,36.24999999999999,Profit
CA-2014-107748,2014-12-11,2014-12-13,Alex Grayson,Stockton,California,Paper,Xerox 225,12.96,2,6.2208,2,2014,12,47.99999999999999,Profit
CA-2011-166954,2011-04-25,2011-04-30,Beth Thompson,San Gabriel,California,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",303.25,5,63.6825,5,2011,4,21.0,Profit
CA-2011-166954,2011-04-25,2011-04-30,Beth Thompson,San Gabriel,California,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,270.72,3,78.5088,5,2011,4,28.999999999999993,Profit
CA-2011-166954,2011-04-25,2011-04-30,Beth Thompson,San Gabriel,California,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.04,5,148.704,5,2011,4,10.0,Profit
CA-2012-152891,2012-10-25,2012-10-30,Trudy Brown,San Francisco,California,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45,3,16.3215,5,2012,10,27.0,Profit
CA-2012-152891,2012-10-25,2012-10-30,Trudy Brown,San Francisco,California,Tables,Balt Solid Wood Rectangular Table,253.176,3,-31.647,5,2012,10,-12.5,Loss
CA-2013-156811,2013-10-28,2013-11-03,Bart Pistole,San Francisco,California,Appliances,Staples,43.92,4,11.8584,6,2013,10,26.999999999999996,Profit
CA-2013-156811,2013-10-28,2013-11-03,Bart Pistole,San Francisco,California,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.032,3,7.8225,6,2013,10,31.25,Profit
CA-2013-148740,2013-11-16,2013-11-20,Anna HÃ¤berlin,San Diego,California,Phones,Polycom SoundPoint IP 450 VoIP phone,361.376,2,27.1032,4,2013,11,7.500000000000001,Profit
CA-2013-114538,2013-12-27,2013-12-28,Roy Collins,Colorado Springs,Colorado,Art,SANFORD Major Accent Highlighters,11.328,2,2.5488,1,2013,12,22.5,Profit
US-2011-154879,2011-05-06,2011-05-11,Steve Nguyen,Los Angeles,California,Labels,Staples,5.78,2,2.7166,5,2011,5,47.0,Profit
US-2011-154879,2011-05-06,2011-05-11,Steve Nguyen,Los Angeles,California,Art,Model L Table or Wall-Mount Pencil Sharpener,107.94,6,30.2232,5,2011,5,27.999999999999996,Profit
CA-2011-153983,2011-11-29,2011-12-06,Alan Hwang,San Francisco,California,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,2,71.99,7,2011,11,12.5,Profit
CA-2011-153983,2011-11-29,2011-12-06,Alan Hwang,San Francisco,California,Fasteners,Staples,30.4,5,15.2,7,2011,11,50.0,Profit
US-2014-103226,2014-09-23,2014-09-29,David Wiener,Albuquerque,New Mexico,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,27.18,3,12.231,6,2014,9,45.0,Profit
CA-2012-121965,2012-06-19,2012-06-23,Logan Haushalter,Los Angeles,California,Furnishings,Eldon 200 Class Desk Accessories,12.56,2,4.0192,4,2012,6,31.999999999999996,Profit
CA-2012-121965,2012-06-19,2012-06-23,Logan Haushalter,Los Angeles,California,Paper,Xerox 231,6.48,1,3.1104,4,2012,6,47.99999999999999,Profit
CA-2012-121965,2012-06-19,2012-06-23,Logan Haushalter,Los Angeles,California,Envelopes,Cameo Buff Policy Envelopes,186.69,3,87.7443,4,2012,6,47.0,Profit
CA-2013-147137,2013-07-05,2013-07-07,Anna Andreadi,San Francisco,California,Furnishings,"Master Caster Door Stop, Brown",25.4,5,8.636,2,2013,7,34.0,Profit
CA-2013-147137,2013-07-05,2013-07-07,Anna Andreadi,San Francisco,California,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.96,2,20.6612,2,2013,7,47.0,Profit
CA-2013-147137,2013-07-05,2013-07-07,Anna Andreadi,San Francisco,California,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165,5,225.735,2,2013,7,17.647058823529413,Profit
CA-2013-147137,2013-07-05,2013-07-07,Anna Andreadi,San Francisco,California,Storage,Eldon Shelf Savers Cubes and Bins,27.92,4,0.5584,2,2013,7,2.0,Profit
US-2012-146745,2012-09-03,2012-09-08,Ann Steele,San Francisco,California,Chairs,Office Star - Ergonomically Designed Knee Chair,129.568,2,-12.9568,5,2012,9,-10.0,Loss
US-2012-146745,2012-09-03,2012-09-08,Ann Steele,San Francisco,California,Binders,"Avery Durable Slant Ring Binders, No Labels",6.368,2,2.1492,5,2012,9,33.75,Profit
CA-2014-115175,2014-08-08,2014-08-13,Matt Collins,San Jose,California,Paper,Xerox 1891,244.55,5,114.9385,5,2014,8,47.0,Profit
CA-2014-105851,2014-03-14,2014-03-21,Sanjit Engle,Denver,Colorado,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1332.496,2,-299.8116,7,2014,3,-22.499999999999996,Loss
US-2014-125717,2014-09-29,2014-10-02,Darrin Sayre,Aurora,Colorado,Furnishings,Dana Halogen Swing-Arm Architect Lamp,32.776,1,3.2776,3,2014,9,10.0,Profit
US-2014-125717,2014-09-29,2014-10-02,Darrin Sayre,Aurora,Colorado,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2,-29.4368,3,2014,9,-20.0,Loss
US-2014-125717,2014-09-29,2014-10-02,Darrin Sayre,Aurora,Colorado,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,1.3596,3,2014,9,2.5,Profit
US-2014-125717,2014-09-29,2014-10-02,Darrin Sayre,Aurora,Colorado,Binders,GBC DocuBind P50 Personal Binding Machine,76.776,4,-58.8616,3,2014,9,-76.66666666666667,Loss
US-2014-125717,2014-09-29,2014-10-02,Darrin Sayre,Aurora,Colorado,Paper,Xerox 1992,14.352,3,5.2026,3,2014,9,36.25,Profit
US-2014-125717,2014-09-29,2014-10-02,Darrin Sayre,Aurora,Colorado,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,209.792,2,26.224,3,2014,9,12.5,Profit
CA-2012-163895,2012-08-07,2012-08-11,Noel Staavos,Boise,Idaho,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",3.304,1,1.1151,4,2012,8,33.75,Profit
CA-2013-109365,2013-11-04,2013-11-09,Xylona Preis,Los Angeles,California,Fasteners,Stockwell Push Pins,15.26,7,5.0358,5,2013,11,33.0,Profit
CA-2013-109365,2013-11-04,2013-11-09,Xylona Preis,Los Angeles,California,Appliances,Holmes 99% HEPA Air Purifier,43.32,2,14.2956,5,2013,11,33.0,Profit
CA-2013-109365,2013-11-04,2013-11-09,Xylona Preis,Los Angeles,California,Binders,"Avery Durable Plastic 1"" Binders",43.584,12,15.7992,5,2013,11,36.25,Profit
CA-2013-109365,2013-11-04,2013-11-09,Xylona Preis,Los Angeles,California,Paper,Xerox 1892,116.28,3,56.9772,5,2013,11,49.00000000000001,Profit
CA-2013-109365,2013-11-04,2013-11-09,Xylona Preis,Los Angeles,California,Binders,Fellowes Black Plastic Comb Bindings,9.296,2,3.0212,5,2013,11,32.5,Profit
CA-2013-109365,2013-11-04,2013-11-09,Xylona Preis,Los Angeles,California,Paper,Xerox 22,19.44,3,9.3312,5,2013,11,48.00000000000001,Profit
CA-2013-109365,2013-11-04,2013-11-09,Xylona Preis,Los Angeles,California,Paper,Multicolor Computer Printout Paper,314.55,3,150.984,5,2013,11,48.00000000000001,Profit
CA-2014-105921,2014-08-15,2014-08-22,Janet Martin,Los Angeles,California,Tables,Chromcraft Round Conference Tables,418.296,3,5.2287,7,2014,8,1.25,Profit
CA-2014-112753,2014-06-19,2014-06-24,Craig Carreira,Los Angeles,California,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",917.9235,9,75.5937,5,2014,6,8.235294117647058,Profit
CA-2014-112753,2014-06-19,2014-06-24,Craig Carreira,Los Angeles,California,Paper,Xerox 1930,38.88,6,19.0512,5,2014,6,49.0,Profit
CA-2011-103401,2011-11-21,2011-11-26,Georgia Rosenberg,San Francisco,California,Paper,Xerox 211,12.96,2,6.2208,5,2011,11,47.99999999999999,Profit
CA-2013-124814,2013-04-11,2013-04-17,Filia McAdams,Bakersfield,California,Paper,Xerox 227,12.96,2,6.2208,6,2013,4,47.99999999999999,Profit
CA-2013-124814,2013-04-11,2013-04-17,Filia McAdams,Bakersfield,California,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",23.2,5,8.12,6,2013,4,35.0,Profit
US-2011-138247,2011-12-24,2011-12-29,Ben Ferrer,Los Angeles,California,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,173.656,7,17.3656,5,2011,12,10.0,Profit
US-2011-138247,2011-12-24,2011-12-29,Ben Ferrer,Los Angeles,California,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,361.96,2,101.3488,5,2011,12,28.000000000000004,Profit
US-2011-138247,2011-12-24,2011-12-29,Ben Ferrer,Los Angeles,California,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,62.85,3,13.1985,5,2011,12,21.0,Profit
US-2011-138247,2011-12-24,2011-12-29,Ben Ferrer,Los Angeles,California,Phones,Cisco Unified IP Phone 7945G VoIP phone,818.376,3,51.1485,5,2011,12,6.25,Profit
US-2011-138247,2011-12-24,2011-12-29,Ben Ferrer,Los Angeles,California,Storage,Tennsco Commercial Shelving,20.34,1,0.2034,5,2011,12,1.0,Profit
US-2011-138247,2011-12-24,2011-12-29,Ben Ferrer,Los Angeles,California,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,1,5.5177,5,2011,12,23.0,Profit
CA-2014-167003,2014-05-24,2014-05-30,Vivek Sundaresam,Los Angeles,California,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.288,3,-6.4233,6,2014,5,-3.75,Loss
